Customer_ID,Name,First_order,Total_orders,Total_revenue,Average_order_value,Time_to_2nd_purchase,Last_purchase,City , tier,Acquisition_channel,RePurchased
CUST-0024372,Thomas Basu,2/27/2023,2,4719,2359.5,330,1/23/2024,Indore , Tier 2,Google,Y
CUST-0024376,Michael Gera,11/3/2025,1,3537,3537,,11/3/2025,Bhopal , Tier 2,Email/SMS,N
CUST-0024383,Lipika Patla,10/11/2023,1,2172,2172,,10/11/2023,Chennai , Tier 1,Meta,N
CUST-0024387,Yuvraj Rajan,9/22/2023,1,1809,1809,,9/22/2023,Rajkot , Tier 2,Organic Instagram,N
CUST-0024389,Arjun Prabhu,10/15/2022,1,1943,1943,,10/15/2022,Bengaluru , Tier 1,Meta,N
CUST-0024390,Ayaan Johal,2/20/2023,2,4565,2282.5,452,5/18/2024,Delhi , Tier 1,Meta,Y
CUST-0024391,Eta Desai,10/31/2025,1,2715,2715,,10/31/2025,Bhopal , Tier 2,Meta,N
CUST-0024392,Shravya Chaudry,6/7/2022,1,1441,1441,,6/7/2022,Coimbatore , Tier 2,Instagram DM,N
CUST-0024394,Vedika Johal,10/27/2023,1,2357,2357,,10/27/2023,Jaipur , Tier 2,Google,N
CUST-0024395,Megha Sarraf,5/1/2025,1,3216,3216,,5/1/2025,Rajkot , Tier 2,Meta,N
CUST-0024397,Shravya Bakshi,7/23/2023,1,1834,1834,,7/23/2023,Jaipur , Tier 2,Meta,N
CUST-0024398,Vyanjana Kuruvilla,9/15/2022,2,5083,2541.5,1142,10/31/2025,Rajkot , Tier 2,Influencer,Y
CUST-0024399,Guneet Sarna,12/21/2023,4,11869,2967.25,292,10/12/2025,Mumbai , Tier 1,Meta,Y
CUST-0024400,Azaan Atwal,4/13/2024,1,3109,3109,,4/13/2024,Mumbai , Tier 1,Meta,N
CUST-0024401,Jhalak Gaba,1/30/2023,1,2517,2517,,1/30/2023,Coimbatore , Tier 2,Google,N
CUST-0024402,Advika Varghese,7/23/2022,5,12878,2575.6,231,12/22/2025,Lucknow , Tier 2,Organic Instagram,Y
CUST-0024404,Frederick Chawla,12/18/2023,1,1890,1890,,12/18/2023,Mumbai , Tier 1,Meta,N
CUST-0024407,Leela Nanda,2/5/2024,2,5882,2941,470,5/20/2025,Pune , Tier 1,Meta,Y
CUST-0024409,Reva Mishra,8/13/2024,1,2995,2995,,8/13/2024,Surat , Tier 2,Meta,N
CUST-0024411,Manthan Kibe,3/11/2024,1,2616,2616,,3/11/2024,Jaipur , Tier 2,Email/SMS,N
CUST-0024413,Simon Parikh,10/12/2022,2,3903,1951.5,118,2/8/2023,Bengaluru , Tier 1,Organic Instagram,Y
CUST-0024414,Ayaan Dutt,1/15/2023,1,2391,2391,,1/15/2023,Ludhiana , Tier 2,Google,N
CUST-0024416,Dhruv Gala,12/25/2022,1,2234,2234,,12/25/2022,Jaipur , Tier 2,Google,N
CUST-0024417,Mugdha Kakar,8/27/2022,2,4893,2446.5,964,4/18/2025,Chennai , Tier 1,Meta,Y
CUST-0024418,Omisha Varkey,3/16/2025,1,2757,2757,,3/16/2025,Chandigarh , Tier 2,Google,N
CUST-0024419,Dev Butala,6/7/2025,1,2830,2830,,6/7/2025,Mumbai , Tier 1,Offline (Friends/Family),N
CUST-0024421,Ganga Bedi,1/23/2023,1,2703,2703,,1/23/2023,Noida , Tier 2,Meta,N
CUST-0024424,Idika Ramaswamy,4/2/2023,2,5750,2875,394,5/1/2024,Hyderabad , Tier 1,Influencer,Y
CUST-0024425,Rohan Samra,8/29/2025,1,3947,3947,,8/29/2025,Bhubaneswar , Tier 2,Meta,N
CUST-0024428,Zansi Sanghvi,6/11/2025,1,3599,3599,,6/11/2025,Hyderabad , Tier 1,Email/SMS,N
CUST-0024429,Ishita Kuruvilla,8/31/2023,2,5457,2728.5,609,5/1/2025,Ranchi , Tier 2,Meta,Y
CUST-0024430,Isaac Venkatesh,6/5/2024,1,2288,2288,,6/5/2024,Rajkot , Tier 2,Meta,N
CUST-0024433,Fitan Varkey,2/4/2025,2,6455,3227.5,324,12/26/2025,Bhubaneswar , Tier 2,Influencer,Y
CUST-0024434,Balendra Mishra,1/19/2023,5,12870,2574,134,12/5/2025,Patna , Tier 2,Influencer,Y
CUST-0024437,Ijaya Basu,8/4/2022,2,4623,2311.5,1005,5/5/2025,Nashik , Tier 2,Organic Instagram,Y
CUST-0024438,Jackson Kapur,10/20/2025,1,3036,3036,,10/20/2025,Indore , Tier 2,Organic Instagram,N
CUST-0024439,Hemang Chad,1/13/2023,2,4762,2381,226,8/27/2023,Delhi , Tier 1,Email/SMS,Y
CUST-0024440,Anita Varma,8/9/2023,1,2870,2870,,8/9/2023,Coimbatore , Tier 2,Organic Instagram,N
CUST-0024441,Champak Karan,4/1/2024,1,2339,2339,,4/1/2024,Chennai , Tier 1,Meta,N
CUST-0024442,Bakhshi Buch,4/27/2022,1,1495,1495,,4/27/2022,Nagpur , Tier 2,Google,N
CUST-0024443,Mohini Babu,7/8/2022,5,11752,2350.4,412,11/5/2025,Noida , Tier 2,Meta,Y
CUST-0024444,Gaurika Mandal,2/24/2024,1,3104,3104,,2/24/2024,Chennai , Tier 1,Instagram DM,N
CUST-0024447,Tanish Chakraborty,1/2/2023,1,1863,1863,,1/2/2023,Kanpur , Tier 2,Meta,N
CUST-0024449,Kashvi Mand,7/7/2022,5,13550,2710,265,12/19/2025,Bhubaneswar , Tier 2,Offline (Friends/Family),Y
CUST-0024453,Samarth Comar,10/25/2023,3,7353,2451,623,7/18/2025,Indore , Tier 2,Google,Y
CUST-0024455,Liam Mukhopadhyay,4/18/2023,2,4877,2438.5,715,4/2/2025,Vadodara , Tier 2,Meta,Y
CUST-0024456,Ekantika Choudhry,4/17/2024,2,6360,3180,270,1/13/2025,Delhi , Tier 1,Influencer,Y
CUST-0024459,Abdul Kaur,4/18/2025,1,3875,3875,,4/18/2025,Gurgaon , Tier 2,Meta,N
CUST-0024460,Bhavini Bhavsar,10/20/2024,2,6653,3326.5,218,5/26/2025,Delhi , Tier 1,Instagram DM,Y
CUST-0024461,Vamakshi Bhasin,5/20/2023,3,6748,2249.33,183,6/11/2024,Bengaluru , Tier 1,Instagram DM,Y
CUST-0024463,Isaac Subramaniam,8/10/2025,1,3506,3506,,8/10/2025,Noida , Tier 2,Meta,N
CUST-0024464,Dominic Sahni,8/2/2023,1,2198,2198,,8/2/2023,Mumbai , Tier 1,Meta,N
CUST-0024465,Dayamai Srinivasan,3/14/2024,1,3258,3258,,3/14/2024,Kochi , Tier 2,Influencer,N
CUST-0024466,Gabriel Sunder,1/5/2023,2,5072,2536,1029,10/31/2025,Pune , Tier 1,Offline (Friends/Family),Y
CUST-0024468,Bhavya Karpe,5/14/2024,1,3036,3036,,5/14/2024,Surat , Tier 2,Meta,N
CUST-0024469,Azad Rajan,11/21/2024,1,3201,3201,,11/21/2024,Nagpur , Tier 2,Meta,N
CUST-0024470,Aryan Doctor,5/17/2023,1,2495,2495,,5/17/2023,Bengaluru , Tier 1,Influencer,N
CUST-0024471,Charita Palan,2/20/2023,3,7153,2384.33,474,7/8/2025,Dehradun , Tier 2,Google,Y
CUST-0024472,Warhi Venkataraman,11/17/2024,1,3159,3159,,11/17/2024,Kolkata , Tier 1,Meta,N
CUST-0024473,Max Subramaniam,3/4/2022,3,6795,2265,202,1/16/2025,Rajkot , Tier 2,Meta,Y
CUST-0024474,Jonathan Thakur,10/1/2023,4,11628,2907,476,12/1/2025,Gurgaon , Tier 2,Meta,Y
CUST-0024475,Eshana Nair,2/12/2024,1,2772,2772,,2/12/2024,Pune , Tier 1,Google,N
CUST-0024477,Guneet Brar,8/15/2022,2,4329,2164.5,1119,9/7/2025,Pune , Tier 1,Meta,Y
CUST-0024478,Yadavi Handa,2/7/2022,2,3732,1866,62,4/10/2022,Ranchi , Tier 2,Meta,Y
CUST-0024479,Harrison Kale,6/23/2022,8,20074,2509.25,216,7/15/2025,Bhopal , Tier 2,Google,Y
CUST-0024482,Janya Nanda,4/20/2024,1,2657,2657,,4/20/2024,Vadodara , Tier 2,Instagram DM,N
CUST-0024483,Qushi Bobal,3/20/2022,1,1492,1492,,3/20/2022,Hyderabad , Tier 1,Meta,N
CUST-0024487,Megha Bains,10/19/2023,1,2009,2009,,10/19/2023,Indore , Tier 2,Meta,N
CUST-0024489,Anay Sunder,12/19/2023,2,4780,2390,0,12/19/2023,Bengaluru , Tier 1,Google,Y
CUST-0024490,Chatresh Hegde,7/21/2023,1,1800,1800,,7/21/2023,Bengaluru , Tier 1,Meta,N
CUST-0024492,Aayush Mall,3/20/2023,1,1994,1994,,3/20/2023,Kochi , Tier 2,Meta,N
CUST-0024493,Shaurya Kakar,8/29/2022,2,3321,1660.5,94,12/2/2022,Bengaluru , Tier 1,Offline (Friends/Family),Y
CUST-0024494,Rehaan Sachar,3/20/2022,5,11357,2271.4,246,3/8/2024,Hyderabad , Tier 1,Email/SMS,Y
CUST-0024495,Urvi Srivastava,8/23/2023,1,2486,2486,,8/23/2023,Mysuru , Tier 2,Influencer,N
CUST-0024497,Chanchal Balan,8/14/2023,1,2534,2534,,8/14/2023,Pune , Tier 1,Email/SMS,N
CUST-0024498,Onveer Mody,10/4/2022,1,1695,1695,,10/4/2022,Chennai , Tier 1,Instagram DM,N
CUST-0024500,Deepa De,7/18/2022,2,4993,2496.5,1153,9/13/2025,Kanpur , Tier 2,Google,Y
CUST-0024501,Ranbir Kaur,5/18/2024,2,6208,3104,287,3/1/2025,Indore , Tier 2,Meta,Y
CUST-0024502,Rehaan Narayan,10/14/2024,2,6183,3091.5,291,8/2/2025,Delhi , Tier 1,Google,Y
CUST-0024504,Reyansh Warrior,11/5/2025,1,2998,2998,,11/5/2025,Mumbai , Tier 1,Influencer,N
CUST-0024505,Krishna Om,8/28/2024,1,2518,2518,,8/28/2024,Mumbai , Tier 1,Meta,N
CUST-0024506,Avni Khare,3/5/2022,3,6265,2088.33,100,4/23/2025,Lucknow , Tier 2,Meta,Y
CUST-0024507,Dhruv Kade,8/12/2025,1,2919,2919,,8/12/2025,Noida , Tier 2,Email/SMS,N
CUST-0024508,Lakshmi Sodhi,12/28/2024,2,6651,3325.5,302,10/26/2025,Visakhapatnam , Tier 2,Meta,Y
CUST-0024509,Champak Dugal,5/5/2022,2,5030,2515,1024,2/23/2025,Bengaluru , Tier 1,Google,Y
CUST-0024512,Tristan Rastogi,7/28/2023,4,11432,2858,182,12/1/2024,Ahmedabad , Tier 1,Instagram DM,Y
CUST-0024513,Pratyush Thakkar,11/19/2024,1,3285,3285,,11/19/2024,Hyderabad , Tier 1,Meta,N
CUST-0024514,Rachit Kalla,9/8/2025,1,2593,2593,,9/8/2025,Ahmedabad , Tier 1,Meta,N
CUST-0024515,Darsh Chandra,5/30/2023,2,4296,2148,211,12/28/2023,Rajkot , Tier 2,Meta,Y
CUST-0024518,Karan Sandhu,12/22/2024,2,6987,3493.5,168,6/9/2025,Indore , Tier 2,Meta,Y
CUST-0024519,Ekani Bassi,8/24/2025,1,3205,3205,,8/24/2025,Bengaluru , Tier 1,Meta,N
CUST-0024520,David Wali,4/18/2022,5,11413,2282.6,276,4/9/2024,Hyderabad , Tier 1,Meta,Y
CUST-0024523,Zaid Dey,6/29/2023,3,7289,2429.67,38,7/4/2025,Gurgaon , Tier 2,Influencer,Y
CUST-0024524,Pallavi Chaudry,11/5/2023,1,2350,2350,,11/5/2023,Chandigarh , Tier 2,Meta,N
CUST-0024526,Madhavi Bahri,11/30/2023,1,1942,1942,,11/30/2023,Patna , Tier 2,Organic Instagram,N
CUST-0024528,Madhavi Srinivasan,11/23/2025,1,4062,4062,,11/23/2025,Indore , Tier 2,Meta,N
CUST-0024529,Krisha Bhat,11/25/2024,5,15497,3099.4,9,11/21/2025,Surat , Tier 2,Influencer,Y
CUST-0024531,Gayathri Chadha,12/5/2023,1,1720,1720,,12/5/2023,Pune , Tier 1,Google,N
CUST-0024532,Shivani Doshi,2/16/2025,1,3633,3633,,2/16/2025,Bengaluru , Tier 1,Meta,N
CUST-0024533,Charita Bumb,8/1/2023,1,2086,2086,,8/1/2023,Lucknow , Tier 2,Organic Instagram,N
CUST-0024535,Omaja Prashad,11/25/2023,1,1920,1920,,11/25/2023,Delhi , Tier 1,Meta,N
CUST-0024539,Wakeeta Dara,10/1/2022,1,1824,1824,,10/1/2022,Pune , Tier 1,Meta,N
CUST-0024542,Omaja Gopal,2/17/2023,3,6668,2222.67,153,10/9/2023,Delhi , Tier 1,Influencer,Y
CUST-0024543,Xalak Patla,12/5/2024,2,5481,2740.5,146,5/1/2025,Lucknow , Tier 2,Meta,Y
CUST-0024544,Zayan Sodhi,7/8/2022,1,1832,1832,,7/8/2022,Patna , Tier 2,Meta,N
CUST-0024546,Arya Grover,1/18/2023,1,1951,1951,,1/18/2023,Visakhapatnam , Tier 2,Offline (Friends/Family),N
CUST-0024547,Krish Parsa,12/17/2023,3,9337,3112.33,371,1/21/2025,Jaipur , Tier 2,Meta,Y
CUST-0024548,Benjamin Dewan,4/18/2023,1,1963,1963,,4/18/2023,Ranchi , Tier 2,Influencer,N
CUST-0024549,Shaurya Dixit,8/16/2025,1,3731,3731,,8/16/2025,Patna , Tier 2,Google,N
CUST-0024550,Jeet Chhabra,4/15/2023,1,2586,2586,,4/15/2023,Bengaluru , Tier 1,Instagram DM,N
CUST-0024552,Niharika Boase,3/13/2025,1,3086,3086,,3/13/2025,Coimbatore , Tier 2,Organic Instagram,N
CUST-0024553,Xiti Lanka,3/21/2025,2,5508,2754,131,7/30/2025,Ahmedabad , Tier 1,Meta,Y
CUST-0024554,Ojas Apte,8/18/2022,2,4874,2437,854,12/20/2024,Kolkata , Tier 1,Meta,Y
CUST-0024555,Michael Kale,3/14/2022,1,1576,1576,,3/14/2022,Delhi , Tier 1,Organic Instagram,N
CUST-0024558,Darpan Shetty,7/5/2023,3,6880,2293.33,75,9/30/2024,Dehradun , Tier 2,Offline (Friends/Family),Y
CUST-0024559,Qabil Ganesh,1/15/2024,2,6287,3143.5,465,4/24/2025,Pune , Tier 1,Google,Y
CUST-0024560,Tanay Devi,5/27/2024,3,8687,2895.67,224,1/16/2025,Bengaluru , Tier 1,Meta,Y
CUST-0024561,Ekta Biswas,8/31/2022,2,3883,1941.5,475,12/19/2023,Bhopal , Tier 2,Email/SMS,Y
CUST-0024562,Jagdish Sahota,12/10/2022,3,8999,2999.67,873,12/13/2025,Indore , Tier 2,Instagram DM,Y
CUST-0024563,Ekansh Chada,1/19/2024,1,3139,3139,,1/19/2024,Indore , Tier 2,Meta,N
CUST-0024564,Pranit Korpal,4/4/2022,2,3738,1869,167,9/19/2022,Ranchi , Tier 2,Meta,Y
CUST-0024565,Finn Nagi,9/9/2023,1,2475,2475,,9/9/2023,Surat , Tier 2,Meta,N
CUST-0024567,Kalpit Bhatnagar,1/26/2025,1,3207,3207,,1/26/2025,Mumbai , Tier 1,Meta,N
CUST-0024569,Chasmum Nagi,3/3/2023,6,17728,2954.67,332,10/14/2025,Visakhapatnam , Tier 2,Google,Y
CUST-0024570,Upkaar Raman,4/7/2024,6,17965,2994.17,7,10/31/2025,Hyderabad , Tier 1,Influencer,Y
CUST-0024573,Utkarsh Sathe,2/6/2023,3,6651,2217,80,3/12/2024,Mysuru , Tier 2,Offline (Friends/Family),Y
CUST-0024575,Garima Chana,10/9/2023,3,7418,2472.67,279,4/30/2025,Lucknow , Tier 2,Google,Y
CUST-0024578,Charan Master,3/6/2023,2,5505,2752.5,305,1/5/2024,Chennai , Tier 1,Meta,Y
CUST-0024580,Om Devi,7/18/2022,2,4215,2107.5,356,7/9/2023,Rajkot , Tier 2,Influencer,Y
CUST-0024582,Janya Kaul,7/5/2023,2,4466,2233,128,11/10/2023,Bengaluru , Tier 1,Organic Instagram,Y
CUST-0024583,Zaitra Talwar,11/30/2024,1,2325,2325,,11/30/2024,Gurgaon , Tier 2,Meta,N
CUST-0024585,Geetika Chahal,7/4/2023,1,2259,2259,,7/4/2023,Nashik , Tier 2,Influencer,N
CUST-0024586,Rohan Bhatnagar,10/16/2022,3,8280,2760,702,11/24/2024,Mysuru , Tier 2,Meta,Y
CUST-0024588,Tripti Hari,1/13/2022,2,5240,2620,1339,9/14/2025,Ahmedabad , Tier 1,Influencer,Y
CUST-0024590,Mahika Shankar,3/21/2022,3,7585,2528.33,1204,9/28/2025,Visakhapatnam , Tier 2,Meta,Y
CUST-0024592,Deepa Kulkarni,3/14/2023,2,4244,2122,342,2/19/2024,Gurgaon , Tier 2,Influencer,Y
CUST-0024593,Victor Vora,2/27/2025,1,3385,3385,,2/27/2025,Delhi , Tier 1,Email/SMS,N
CUST-0024595,Yatin Atwal,5/18/2023,2,5684,2842,835,8/31/2025,Delhi , Tier 1,Google,Y
CUST-0024597,Amol Kari,4/14/2022,2,4292,2146,704,3/18/2024,Bengaluru , Tier 1,Instagram DM,Y
CUST-0024598,Kashvi Kumer,11/7/2022,1,1350,1350,,11/7/2022,Mumbai , Tier 1,Meta,N
CUST-0024603,Krishna Raval,8/10/2024,2,6322,3161,110,11/28/2024,Noida , Tier 2,Meta,Y
CUST-0024604,Anya Raja,4/22/2024,1,2594,2594,,4/22/2024,Chennai , Tier 1,Organic Instagram,N
CUST-0024606,Zashil Amble,4/28/2023,1,1748,1748,,4/28/2023,Vadodara , Tier 2,Google,N
CUST-0024610,Aarna Din,3/23/2025,2,6704,3352,270,12/19/2025,Bengaluru , Tier 1,Meta,Y
CUST-0024611,Ekta Grewal,6/11/2024,2,6657,3328.5,340,5/18/2025,Delhi , Tier 1,Influencer,Y
CUST-0024612,Krish Sarraf,5/24/2025,1,3300,3300,,5/24/2025,Mumbai , Tier 1,Google,N
CUST-0024613,Aarnav Ranganathan,3/2/2022,1,1411,1411,,3/2/2022,Lucknow , Tier 2,Meta,N
CUST-0024614,Teerth Dada,5/18/2023,1,2680,2680,,5/18/2023,Delhi , Tier 1,Instagram DM,N
CUST-0024615,Advay Badami,3/31/2022,1,1449,1449,,3/31/2022,Bengaluru , Tier 1,Influencer,N
CUST-0024617,Inaya Bala,12/11/2025,1,3309,3309,,12/11/2025,Pune , Tier 1,Influencer,N
CUST-0024618,Watika Karnik,4/14/2022,2,4569,2284.5,1216,8/13/2025,Kolkata , Tier 1,Meta,Y
CUST-0024620,Neel Pandya,5/4/2025,2,6582,3291,209,11/29/2025,Bengaluru , Tier 1,Email/SMS,Y
CUST-0024621,Rachita Mand,10/19/2022,3,5391,1797,195,10/29/2023,Noida , Tier 2,Google,Y
CUST-0024625,Gaurika Dass,10/18/2023,1,1729,1729,,10/18/2023,Patna , Tier 2,Influencer,N
CUST-0024626,Adya Bajaj,3/16/2022,2,3751,1875.5,387,4/7/2023,Vadodara , Tier 2,Meta,Y
CUST-0024627,Benjamin Munshi,7/25/2023,1,2060,2060,,7/25/2023,Surat , Tier 2,Meta,N
CUST-0024629,Simon Lalla,10/12/2023,1,2073,2073,,10/12/2023,Delhi , Tier 1,Offline (Friends/Family),N
CUST-0024633,Eta Bora,7/14/2022,1,1627,1627,,7/14/2022,Hyderabad , Tier 1,Google,N
CUST-0024634,Ati Chhabra,4/19/2022,1,2050,2050,,4/19/2022,Lucknow , Tier 2,Meta,N
CUST-0024637,Yashodhara Mander,6/16/2024,3,8640,2880,276,4/23/2025,Ranchi , Tier 2,Organic Instagram,Y
CUST-0024639,Naksh Dua,3/9/2024,1,2233,2233,,3/9/2024,Bhubaneswar , Tier 2,Google,N
CUST-0024641,Urvi Varma,1/23/2025,1,3463,3463,,1/23/2025,Kolkata , Tier 1,Meta,N
CUST-0024642,Ira Ram,12/6/2024,1,2420,2420,,12/6/2024,Ahmedabad , Tier 1,Influencer,N
CUST-0024643,Chandran Kunda,2/2/2023,1,2022,2022,,2/2/2023,Surat , Tier 2,Influencer,N
CUST-0024644,Yashasvi Master,2/23/2025,2,6219,3109.5,140,7/13/2025,Bengaluru , Tier 1,Google,Y
CUST-0024647,Aayush Gill,11/14/2022,1,1843,1843,,11/14/2022,Delhi , Tier 1,Offline (Friends/Family),N
CUST-0024648,Anika Chaudhry,10/25/2025,1,2959,2959,,10/25/2025,Kolkata , Tier 1,Organic Instagram,N
CUST-0024650,Warjas Issac,6/23/2025,1,3080,3080,,6/23/2025,Bengaluru , Tier 1,Influencer,N
CUST-0024651,Aayush Gala,9/14/2024,1,2101,2101,,9/14/2024,Visakhapatnam , Tier 2,Google,N
CUST-0024652,Raghav Seth,9/23/2025,1,2945,2945,,9/23/2025,Gurgaon , Tier 2,Influencer,N
CUST-0024653,Jackson Ganesan,1/21/2023,5,12922,2584.4,158,10/30/2025,Bhubaneswar , Tier 2,Meta,Y
CUST-0024657,Matthew Sarkar,2/5/2025,2,6550,3275,121,6/7/2025,Mumbai , Tier 1,Meta,Y
CUST-0024659,Sanya Kaul,9/18/2025,1,3401,3401,,9/18/2025,Jaipur , Tier 2,Influencer,N
CUST-0024660,Alka Rai,8/23/2022,2,5654,2827,1222,12/27/2025,Kochi , Tier 2,Google,Y
CUST-0024662,Omisha Kala,2/5/2023,2,5050,2525,242,10/6/2023,Nagpur , Tier 2,Influencer,Y
CUST-0024664,Onveer Purohit,4/10/2022,4,9209,2302.25,170,11/20/2024,Kochi , Tier 2,Google,Y
CUST-0024665,Wishi Korpal,11/12/2023,2,5516,2758,65,1/17/2024,Kolkata , Tier 1,Meta,Y
CUST-0024667,Charan Badami,8/15/2023,1,2152,2152,,8/15/2023,Delhi , Tier 1,Influencer,N
CUST-0024668,Geetika Goel,2/6/2022,4,8181,2045.25,93,2/20/2025,Ahmedabad , Tier 1,Meta,Y
CUST-0024670,Keya Bandi,8/3/2024,1,2772,2772,,8/3/2024,Chennai , Tier 1,Organic Instagram,N
CUST-0024671,Elijah Raval,2/5/2022,5,11037,2207.4,52,8/1/2024,Kolkata , Tier 1,Organic Instagram,Y
CUST-0024673,Radha Dara,12/29/2022,1,1717,1717,,12/29/2022,Mumbai , Tier 1,Organic Instagram,N
CUST-0024674,Ekavir Wable,9/16/2023,1,2100,2100,,9/16/2023,Noida , Tier 2,Instagram DM,N
CUST-0024678,Joshua Kapoor,10/2/2023,1,2037,2037,,10/2/2023,Surat , Tier 2,Offline (Friends/Family),N
CUST-0024680,Abeer Lad,10/16/2024,1,2536,2536,,10/16/2024,Delhi , Tier 1,Influencer,N
CUST-0024684,Christopher Hora,8/27/2024,3,9032,3010.67,96,10/19/2025,Jaipur , Tier 2,Google,Y
CUST-0024687,Sara Krishna,6/27/2023,2,5550,2775,440,9/10/2024,Delhi , Tier 1,Influencer,Y
CUST-0024688,Simon Bhargava,10/9/2023,2,5043,2521.5,463,1/15/2025,Delhi , Tier 1,Google,Y
CUST-0024690,Gopal Boase,2/18/2022,2,4165,2082.5,90,5/19/2022,Delhi , Tier 1,Meta,Y
CUST-0024691,Wridesh Halder,4/13/2025,1,3390,3390,,4/13/2025,Delhi , Tier 1,Influencer,N
CUST-0024692,Vihaan Ganguly,4/14/2024,2,5867,2933.5,504,8/31/2025,Delhi , Tier 1,Google,Y
CUST-0024694,Harrison Bhalla,1/17/2025,1,3092,3092,,1/17/2025,Mumbai , Tier 1,Meta,N
CUST-0024697,Benjamin Dass,5/29/2023,3,7968,2656,477,7/26/2025,Mumbai , Tier 1,Organic Instagram,Y
CUST-0024700,Reyansh Panchal,1/14/2023,4,10577,2644.25,133,4/17/2025,Delhi , Tier 1,Meta,Y
CUST-0024701,Vrishti Mitter,9/5/2024,1,3262,3262,,9/5/2024,Delhi , Tier 1,Meta,N
CUST-0024706,Bhanumati Andra,8/10/2022,1,2141,2141,,8/10/2022,Ludhiana , Tier 2,Influencer,N
CUST-0024708,Jack Gade,4/1/2023,1,2477,2477,,4/1/2023,Delhi , Tier 1,Email/SMS,N
CUST-0024709,Wahab Murty,8/6/2025,1,3283,3283,,8/6/2025,Mumbai , Tier 1,Influencer,N
CUST-0024711,Ayush Saxena,9/26/2025,1,3170,3170,,9/26/2025,Bhubaneswar , Tier 2,Meta,N
CUST-0024713,Lucky Ramakrishnan,12/2/2022,4,10275,2568.75,84,5/18/2025,Bhopal , Tier 2,Offline (Friends/Family),Y
CUST-0024714,Veer Kaul,5/28/2024,1,2552,2552,,5/28/2024,Mumbai , Tier 1,Google,N
CUST-0024718,Gavin Kakar,8/28/2023,3,7018,2339.33,196,7/21/2024,Pune , Tier 1,Google,Y
CUST-0024719,Girik Chakraborty,5/14/2024,1,2716,2716,,5/14/2024,Mysuru , Tier 2,Influencer,N
CUST-0024720,Yashawini Hari,4/7/2022,6,13936,2322.67,74,4/22/2025,Delhi , Tier 1,Email/SMS,Y
CUST-0024721,Ekaraj Dhingra,10/3/2022,3,6135,2045,342,8/3/2024,Chandigarh , Tier 2,Meta,Y
CUST-0024725,Logan Balasubramanian,9/28/2025,1,3987,3987,,9/28/2025,Ahmedabad , Tier 1,Meta,N
CUST-0024726,Dayita Tripathi,10/17/2023,1,2248,2248,,10/17/2023,Lucknow , Tier 2,Meta,N
CUST-0024727,Zaid Sama,3/28/2023,1,2364,2364,,3/28/2023,Mumbai , Tier 1,Organic Instagram,N
CUST-0024729,Leena Raval,3/9/2022,1,1725,1725,,3/9/2022,Hyderabad , Tier 1,Influencer,N
CUST-0024732,Sathvik Sachdeva,11/8/2023,3,8402,2800.67,94,3/24/2024,Patna , Tier 2,Meta,Y
CUST-0024733,Janaki Pant,3/26/2023,2,4339,2169.5,291,1/11/2024,Chandigarh , Tier 2,Meta,Y
CUST-0024735,Aarav Krish,1/25/2022,1,1350,1350,,1/25/2022,Nagpur , Tier 2,Influencer,N
CUST-0024736,Azaan Varma,8/12/2024,2,5587,2793.5,389,9/5/2025,Hyderabad , Tier 1,Meta,Y
CUST-0024737,Bhavya Subramanian,11/26/2022,3,6763,2254.33,120,8/12/2023,Hyderabad , Tier 1,Meta,Y
CUST-0024738,Parth Lad,5/1/2022,7,18697,2671,252,8/6/2025,Patna , Tier 2,Influencer,Y
CUST-0024739,Kabir Varghese,11/23/2023,2,5211,2605.5,691,10/15/2025,Vadodara , Tier 2,Google,Y
CUST-0024740,George Deshpande,1/15/2022,3,6852,2284,1020,6/4/2025,Mumbai , Tier 1,Meta,Y
CUST-0024741,Eta Butala,5/6/2023,1,2575,2575,,5/6/2023,Mumbai , Tier 1,Meta,N
CUST-0024742,Guneet Saini,8/6/2022,2,5080,2540,1088,7/30/2025,Ranchi , Tier 2,Meta,Y
CUST-0024743,Meghana Saran,4/15/2023,2,4388,2194,59,6/14/2023,Delhi , Tier 1,Influencer,Y
CUST-0024744,Bina Rau,1/4/2022,2,4850,2425,810,3/25/2024,Noida , Tier 2,Email/SMS,Y
CUST-0024745,Bina Yadav,1/30/2025,3,9253,3084.33,7,4/12/2025,Surat , Tier 2,Meta,Y
CUST-0024746,Avni Mistry,5/19/2023,1,2067,2067,,5/19/2023,Gurgaon , Tier 2,Meta,N
CUST-0024750,Harrison Bansal,10/19/2022,2,4755,2377.5,1082,10/6/2025,Indore , Tier 2,Meta,Y
CUST-0024751,Devika Ben,3/5/2024,1,3085,3085,,3/5/2024,Pune , Tier 1,Meta,N
CUST-0024753,Sai Kashyap,1/7/2025,1,3094,3094,,1/7/2025,Visakhapatnam , Tier 2,Meta,N
CUST-0024754,Ishita Taneja,9/7/2024,1,2250,2250,,9/7/2024,Pune , Tier 1,Influencer,N
CUST-0024756,Rachana Sahota,11/17/2023,1,2040,2040,,11/17/2023,Gurgaon , Tier 2,Organic Instagram,N
CUST-0024759,Christopher Bhatti,8/7/2023,2,4206,2103,24,9/1/2023,Delhi , Tier 1,Influencer,Y
CUST-0024760,Ucchal Chandran,1/20/2024,4,11196,2799,135,7/18/2024,Mumbai , Tier 1,Meta,Y
